component_id,sum
221ae42334811720,38.0
03cf308ad3455f37,7.0
e76a48f9102fab10,9.0
76645b3f94ca8135,8.0
cc03ace4aff178a2,134.0
e0a2c9250eece444,18.0
85a4ff129f993ce3,18.0
0b29918efec42e15,20.0
d02b5147cce67ad0,11.0
dd4607a0655a6d15,11.0
5cbf1a96d9d7f8c7,106.0
bafcc6e8370b4b08,49.0
f34b29d2d2c72abb,12.0
e5f9ede535107c11,6.0
2d10d44c3164018e,10.0
10dd3144218520e7,7.0
bc3f0d3051768943,10.0
4521d4bf381f46cc,7.0
1a66e55946a7c262,13.0
18d7b36d273170b5,12.0
1aaf192e76800ad1,10.0
be985a1edc21c865,38.0
bebcfbfdd3861d94,26.0
ee64c6566e6ac032,7.0
6b901ea87e7adcf1,12.0
ca9fdae8ee6dbad9,77.0
0e6aa789d73a2f37,10.0
23b3c4ee5a83420e,105.0
f2f4a300dfe67b01,61.0
9c15a3d61cd574c9,265.0
c0e9d10d0a1d16a5,8.0
23f255ab55c8b7e3,33.0
b58ba3625e5e4c58,11.0
2bd1cc19d1965e9e,26.0
754efad82d6c4e8b,13.0
6570701eea7fc907,12.0
eceb22c812803f7f,6.0
da73c449727595ec,14.0
7a1d8c6d366babf4,70.0
5a0e1284b781d9e9,9.0
79773764abe59837,6.0
a922b04e0ad7c1af,17.0
a5ebf61cd9d59688,28.0
9ddb4498ea38b5d9,12.0
2f9d98c7fb6ad56b,28.0
758ddaee8236c8eb,7.0
ab96797c2042e6a2,16.0
2739fd770957adc8,8.0
170f9025959c7744,11.0
d4e7d34c9c4cc13d,14.0
6ceae886bb1ec734,23.0
794781f4fdb68862,27.0
9aaec8009618b148,54.0
d226243308179f5a,13.0
834c20fc841c1a8e,10.0
2ac5fc2bf4e1a61c,10.0
35b34b7fce6edad1,8.0
24b2ab8fdeadfcf0,11.0
b28722dcad57d367,11.0
2210e4eeacd823af,7.0
76ac91128b6bb7cf,11.0
8bf5165502baea68,12.0
7142a7afddf4512e,6.0
565d4f30da44f28f,14.0
18a5ff9dbfdbb3ca,70.0
9a531201e597dae1,46.0
3307a58856fe45fc,9.0
02bbd48a70f94a12,10.0
b7eefc3b14e4b967,10.0
020d49344b92f28d,10.0
019462df7e7336d6,20.0
a6a87c0aff6138f7,30.0
50badc5c51e1c409,12.0
b730a27f81b5cb28,73.0
91114cb490bd7922,24.0
dc87217ed9cf9dc2,8.0
292d1806459bbbe2,13.0
a2ae1874c83a762c,24.0
aef08c415614737b,10.0
f3860d98e906246e,8.0
2c97906906bd8d80,7.0
31396fa93ecc6a04,28.0
baee0f053beeae8d,11.0
4b14e6d79b812fc9,11.0
d392c63e63fb56c5,13.0
c8dbefcee734ce28,9.0
e53f09b7a339cdee,17.0
b009509424246fae,9.0
142629234847b1db,40.0
ebc9e7eeeb7399aa,8.0
144244fe9b22c9c7,9.0
85b4d0d0c790fdac,158.0
bffafa22264ae4b2,65.0
c104c9dc8e8ff275,8.0
bd34e731a93169cb,18.0
0b154401f43d39e2,14.0
d13b3878a8c0b203,8.0
2f14b871a89ee93b,7.0
87726516ec8d83a7,8.0
54e5fec4248bec9b,7.0
b96a81a620c9b162,20.0
4501f555e2368984,28.0
174e66a971d6f2bb,10.0
b2c4f1a01da3c16c,13.0
d2b53c2a4664612c,69.0
efb456e48f3c4fc2,70.0
a122c74170aec24a,66.0
467ec47511987b78,27.0
5551031c0f710ef6,16.0
cd92e738831bc5c6,8.0
3e15106de13bded2,7.0
b633e5130cc550b0,106.0
28f0e8d78cca4a9a,11.0
d3c4a1b7bfe1ba9c,21.0
af93046b04a8ca5a,15.0
3865c1fb5de107aa,26.0
c745abcb87464fa6,21.0
39ce787f698015dd,46.0
65a877b70dac5ee2,12.0
14aa03cd42167f5a,7.0
bf2fbb29481b2007,37.0
acb75657085f8af9,67.0
d0e1d9cf4e15f707,9.0
fe59caab90adf614,20.0
c2f9f42246040a67,37.0
42a2e348e0e4ed7d,12.0
6b62f41c7f64e027,10.0
3b5ef29a23e976b5,46.0
ad9b89497079f556,13.0
cd8e4bb1b6702cb6,22.0
5436b25159d683b5,40.0
8605d6ed98f4745b,16.0
94874d6331ff5ba1,16.0
1e6d4fa01daa1f53,6.0
c995c49d3bc8b1a2,12.0
d499f90a70378cdd,62.0
04d37d3b6e4ae681,12.0
e295bd70548e9fa3,13.0
79f3c7601a37380e,11.0
9ee15453f2e2c6dd,7.0
e6bc474d8cf7e04e,16.0
54f4cc502c7af58c,7.0
666387419cc1b3a7,12.0
0cf3185de5f03f21,14.0
73cda425b09d9fdc,8.0
a15d5139d9479b09,15.0
8e04340b78848489,12.0
28bc8ea1243f8f71,33.0
b582f4f93d0cef91,22.0
8208305f8e271db0,9.0
b454d32567a51200,206.0
a249528180f2a792,7.0
2c58ed4ae5e8c4e2,14.0
13b19f09613bcb79,26.0
98ed644c5c1420af,7.0
43ab6f52301d3bec,46.0
ed146d517b9039f7,261.0
6eb889545c627213,8.0
bcf60d06f2e030b5,12.0
70c1ed09018f4833,18.0
9d2346197826f953,7.0
f48505b65be6edbc,9.0
fa0f87b5dbd10be7,14.0
5b40ca94d7c056ce,807.0
d8a5cd2dd9d0020f,82.0
cf8cd762bb57aaef,34.0
ca51534cc2ea9e69,12.0
b29e947951d15386,13.0
c895bb90e020c219,11.0
c0471f901a5a1a16,25.0
cff10b1c0d0804a0,53.0
43bfac4855a6e3b8,70.0
c6cd03ef8e0e29c3,8.0
c118c90b8b501771,32.0
99bdc79ef2771040,15.0
9e4c309394b3bcd7,10.0
30d1feb2260019f6,26.0
a1b3d497f6ff2470,12.0
8006d2e772883b1a,18.0
e92078d5f784d8df,8.0
819c7273ff5a3569,20.0
aaa12bf680c2064a,8.0
079c2168c69d8af1,6.0
f8e546808acbdf61,42.0
d0acfae4a71c11bb,9.0
cf4323e736be746b,14.0
ba519da22a308b8c,32.0
e8f197be4c694837,12.0
3450f2f16f3f2590,37.0
2f6a903ee15a34c9,12.0
781236c551adb458,8.0
2dae44b8470d11b3,21.0
f61a404444b6ba0f,18.0
6385122777eb7bb7,22.0
c56ac1fec5a84485,45.0
4ac3a5f8754f1b5c,7.0
069fca36dfe34e62,11.0
b0ba93ae5bf43aee,14.0
fbd78371a7fae962,38.0
f513a66caf24ec56,12.0
c7f7448d4d88116c,10.0
6972e110972f5e3d,81.0
4d3016c8f14ee27e,36.0
a1dbd5b747f29e52,12.0
e36a49bad66d2620,170.0
88badc8cd52fe8de,12.0
e3dcbc115bcbdc4c,38.0
76c8ae6db9bbcf5b,20.0
515239122b8639ea,40.0
6d83f4f7bd70a899,6.0
13d945746007b7e1,11.0
0b2045a07bd4a067,9.0
d124c36ccbe5e76e,28.0
5d684abf3679942d,44.0
4c76eedb46790986,18.0
454f9372e99c9069,6.0
dc1827fcd241793d,6.0
a3a2de601405f29e,26.0
def7321738ef3d0a,28.0
3a49ae5feb1f872b,7.0
ea572a14ded0ad6d,24.0
805801fbc89f2823,25.0
729aac869c6198e3,10.0
36eb9b76feb6d0d1,10.0
9cad5a41090d3a69,11.0
8666a96d043e4b62,7.0
d8718de0b803e627,13.0
5ef36e4dd3980540,13.0
e6278e4d7aec1bde,9.0
6a8c33c3480608ce,10.0
a1bd1bb381e88bb0,12.0
af303193aff8e68b,16.0
2a84a938405ee75e,11.0
20ae7bda22a4c1d6,14.0
532febddf64d4e21,8.0
659dafec7f74ce18,16.0
e32ee646e106dd82,36.0
baca3cdcd32f7f08,10.0
b5ec7317237c2195,7.0
c21ec02ce495ce29,16.0
615e77a35b901f4e,14.0
aa25e930a7835e46,16.0
6464845815c481e9,11.0
6a81c023e0a69949,22.0
e0ded9e70793d8ca,10.0
c768e40ba364c56f,7.0
47233ce250409326,9.0
4da39cc569cea77c,11.0
af39eb60a8a776cb,38.0
57146af1b76e9326,11.0
5d1249429f0890cd,9.0
24f36969af8d52e0,11.0
962cb036f9975293,14.0
e1b7773e8e1449ec,7.0
3bd0ac83ca7a2065,8.0
2fe842de97801347,12.0
bcc4ee8c002168b5,62.0
43fd2e7ffdc770e6,11.0
1dde320c06112a4a,25.0
3b830e2265e02734,32.0
a1f1520bf7b44c47,25.0
a78f41614e202837,40.0
8e6aa14795254424,16.0
9ebc269ec1040afd,40.0
2365278d000f8060,9.0
0a8756941c02fa32,10.0
503ad01c8f7fd2de,11.0
1c551ed774f8fcf4,140.0
6a03488e45b57db7,7.0
d5891d30ee2dcf0e,11.0
b777e2cc55219956,16.0
7896a221414a40ed,11.0
c0f6e2971a3d6b67,7.0
a32c807884340199,47.0
bc59af6e271f4ea3,55.0
03467857a0f37cd8,10.0
2730ba0ee9bef0a2,19.0
a272b99eed139ca0,7.0
468ff20ae2386801,13.0
d52884c6da6365e3,16.0
2257a3e67be0d932,30.0
daddee6bdddbebea,10.0
733e4680311f6891,22.0
21309c3778bcaa71,295.0
c5e82b9b9ad82c5a,11.0
103fcaf1ff31dfe5,55.0
5dcb4837d131364c,20.0
57965759166bdfe9,6.0
1a0f96efe5c6d37b,38.0
40aa3ac982688098,34.0
275fdb5c637e51a6,90.0
db9b98f141efbe31,12.0
b92dcd4a8dafb9ce,13.0
211f64f83669af49,7.0
cfc94ed7b64f836d,34.0
f6cef3cb59286d68,12.0
c5b4318c891d509d,76.0
f95189585289e64d,16.0
a2d8d2ddef4aa0c1,78.0
1b96bc0ed89a0440,20.0
db51621cc7e59593,40.0
e8ab60c9cca63e38,10.0
99d1afbbc4ca9dbe,10.0
d4873e675754d482,8.0
6a261453257889b4,8.0
aab15e402d20a72b,8.0
0d14b2d47dd9c70c,10.0
8e40ad30248293f2,14.0
dc2d363f4ab9988a,306.0
71e87224ddc25df2,10.0
aef36ef567deceac,32.0
5a25bea1e424d1dc,16.0
557b6ad83d7c839f,13.0
cb5c5b4d9c8dc714,47.0
eea367967a2113b5,6.0
0764ccaf0854f9af,13.0
3d30335ca163956e,6.0
5202d92a05346e21,12.0
1d480409e308757c,54.0
10f36ef9bea299c3,10.0
1b4568b48f88ccf6,52.0
19f76a70b974a101,90.0
01e5a0903ec3314a,46.0
14017fd2c11ba65c,13.0
c3b74fc4427a661a,11.0
d732cb9590d662d3,35.0
e5bf2ea85dc1d006,76.0
8cd8d84f75c31d84,9.0
a6d1ca65cb8fa9b7,11.0
378dacdc485aa018,22.0
0530a161735af81b,7.0
74ea3eab3b5dee90,62.0
380b8854a7fe7ffd,7.0
52d2715503a33b5d,7.0
d0bb2c8e2ca13859,22.0
bd1079dbd55b7a8c,21.0
4a378eab8a965a1f,206.0
7871a997b64c2c97,7.0
49d722a2e3d4fe60,19.0
a90ddcab053b3c09,26.0
b67f73c2e41e293f,11.0
122564e55c2e45c4,21.0
d3264ab93590745f,28.0
26762bdb25d07596,12.0
48aa26942fcf88ed,14.0
9fde57ba6f71a7ca,22.0
053a6456e96514ac,8.0
c10d90592585e40d,51.0
5934fb5d401f50c2,14.0
2d81debc10cd0180,8.0
d56784097e4db0ed,7.0
24068e6787602f60,12.0
fd489d7a43b2d5ca,34.0
12740649916259d7,8.0
91ac8cc77b5c0bef,22.0
4f29841e5c0ae6ce,11.0
b2b59ee31122e575,54.0
557b4f8948163ea0,10.0
f3e67f446f68bf62,19.0
6419afa9a7df0195,10.0
993d13f6ac522d05,10.0
996a42fb410422a8,13.0
3190b9747908e292,46.0
4606325239cd6a02,12.0
a0cce8caea751059,11.0
5b7a374158f5185c,7.0
6a6663945e94c465,17.0
454ab93a35007d62,12.0
fe99fb7922ead54a,137.0
6e015d41eab16cd6,61.0
708c60f58fcf08ee,46.0
e20105abe3ff909b,22.0
81153290afb86adb,13.0
633342b894a3e7b7,15.0
b6ec107522843d10,8.0
33f0d427f0274540,15.0
5231d188af29fc0e,10.0
29bb2111491dab99,8.0
551ad6bfc8beb630,62.0
46e6241ca0078102,124.0
d858f93e97545395,7.0
946fa97bbe35c718,8.0
ce3f087bee98d3b0,9.0
8bdf41dc14eaacd5,46.0
32e1bd7d6b4c264d,13.0
c36a19a2d3ad884c,26.0
71458ac27ed50429,10.0
de03fc13f0dabd8b,7.0
b9bb04b5c8469657,14.0
4d613ebf6b20e6d3,20.0
16e9c75caf7c2fbe,10.0
7e213ad1a1e3466b,10.0
15a4de70c3208a88,9.0
69af2fef9d0727f8,30.0
b2b55d65f3120d57,366.0
32a47d440c8b06a3,20.0
aaacd06a51fd09c9,8.0
6c52e5305aee0e99,9.0
0a451ab6fb42cb6c,261.0
134a6173c401dbb9,14.0
95a857922aa49b06,6.0
5b62fa2df3b5b3ff,10.0
91d33eed11e60648,11.0
6bec7cd99a76febc,9.0
77b50d50f47012ee,329.0
3a88b84dec0c21ef,6.0
80417d24b4683880,12.0
578da88498c207ef,17.0
375c8b54f01beda7,49.0
3f325b1d424406d8,26.0
aa11c9c40e229b57,32.0
80dca6f8bd804869,12.0
d0775aee00eda943,106.0
badb77a93cddaa4d,30.0
47bddda7c8d468ea,1094.0
ed4bddbc385fa0c9,7.0
b03c9bf492cf5398,14.0
068a1fb6960ced3c,5.0
42b6a7c511248470,24.0
83756e837aabd6f0,206.0
eae59191ef5b2dbe,17.0
3c362034d56d64ad,7.0
f7c77f89251e4272,15.0
a480c4251dfa943d,11.0
b3410b4f03cbed96,14.0
3affb5edf8c58263,12.0
e2d094aeabb97d19,9.0
0688db5a036c8ab0,7.0
e42edd3d6ca393c3,8.0
e7ca816f12618841,16.0
f1748368d68ff2fb,9.0
18f25330a0c381b1,36.0
024db76f31ad505f,22.0
5fb6e97a3823e04d,22.0
fa1ab7e53fdd0ab7,12.0
21c26fcb354478ad,15.0
ad3847b7fe1feb91,82.0
6945062ce354294c,11.0
18f8d318ec14fc75,8.0
1c2c1ae5b91ec014,14.0
33181f6e7c85f7c8,22.0
ac58251b43645748,9.0
e8ffa8ad3932ca12,13.0
284fdb5c918a2b06,10.0
faca5837c1530a19,11.0
d2782691879a4120,13.0
40b3c3310c14a8ff,10.0
706d5e9b11967a7e,7.0
4547ded9bd2af5f8,10.0
81aa7b6b6a6cfbe0,13.0
a265959332c5b139,6.0
d39539ba92bf0ffd,7.0
676881033a000f3f,7.0
3807f2e5f4a76914,22.0
ef5d9aaa9c355505,27.0
46975af5fedb2102,28.0
00f98360412db3df,12.0
21fed69277562de7,8.0
1cd7194fdc6f7721,14.0
5309a3decacbeda0,765.0
aec587945c790934,26.0
d1b9ec8a4d71f91f,54.0
f2bd9f29f34f7dd5,8.0
1b1f288d023369b7,1097.0
e55ea89530001d9d,9.0
cf1662cd9e8295a1,9.0
330e5871151b7e4f,9.0
6c29a4e5bad46cf0,12.0
ac411db14b63a251,293.0
99943acbf510efd6,10.0
0c4023f6db80df8b,64.0
5c667a5d7c28228c,19.0
735e7dc69e9d2c76,6.0
5c3beb59b076bd23,81.0
2d51d5d0d2678aa4,496.0
b5adafb5c1c96068,14.0
1eaef75b02e5eb31,22.0
4f8373048e2c6854,8.0
44d001b2a69fc09a,10.0
704c6db24b9db398,28.0
a17d87844c62a3c0,25.0
0e0da760c7d35975,20.0
b46f68f7dfd3c172,12.0
44e66fe23ee91091,24.0
42227893c0c4f8e3,6.0
e5e2ba34713336ac,10.0
015c2b2326f1466b,11.0
0f8ce059b4ef7b2e,42.0
419f7456609cc44a,19.0
fbfd9741ff2b507f,13.0
d1bbd08b3e208c46,12.0
76929e2c444b40cc,76.0
6d9d279f9c7235bc,7.0
c026cff76d27eab6,7.0
d3646d53e875f0b9,20.0
7876157b711cbb92,28.0
fcd6668b0dead95b,7.0
472ef6263fd05e31,14.0
7519e329a33dc4f5,13.0
897ba123979a0f7c,170.0
d6211a8a09290825,28.0
9efb26fc5e53cd0f,11.0
a8cab4e0e6eb1309,12.0
37bb6f30242a82c6,7.0
6dac9994a9a07b2d,9.0
6724946b404d24d3,22.0
0bb4d6614bb1ff77,11.0
6722193a31ccc0af,12.0
ff5626e515ca50f9,114.0
8525e2537add8ccf,7.0
0fec6ee327e1afde,7.0
bb20ed5e2b5484b1,14.0
924bad964e899829,9.0
205f1342abfc3152,24.0
31b34787b39e5e20,20.0
3915ffdd2da76668,20.0
c935e69f53764e15,16.0
3b30b7b1e504aae4,17.0
5b9fbb9da23d200b,10.0
3abb099922034d16,9.0
33926071b7e2ecbb,7.0
738ea9b18deb22d2,7.0
1b7608ee4d4a6c7b,26.0
968b49a9ac1b756f,22.0
5f96db461e91cc19,10.0
8d736eb689d60a9d,12.0
bb92162fd693de63,6.0
a4f9372179fcd183,18.0
7df0eafc9b7dc2ca,13.0
b03c417b8e205053,7.0
84b3f453015bfa6d,70.0
30bffbf2540b4778,31.0
051fe726879c7221,12.0
2a71582ae1a0b692,8.0
2b6d927f8ab61c16,10.0
3098f63f784f0823,38.0
08f11d0ebd1aca2f,7.0
5b0ab75e98346e9d,11.0
2985115605cc7f2d,8.0
75708d52e94c93be,13.0
d372fecec7e04233,8.0
cf313e770e8b7b23,60.0
5bd1650963710943,19.0
5144dfaa12e100ce,8.0
f2ea2e84962669bb,38.0
04e0b94a914b937f,12.0
c90ef3f2097b4c61,285.0
9ab7111206dc7bfe,31.0
14f87e5af6cf9c3f,11.0
a36c29c6682a328f,59.0
4c2fc68740f7fa36,12.0
0e6bf1d9a08c487d,28.0
c98effa482baa1ec,40.0
8b19946816cd3ddf,70.0
f9c9b74913cee74f,38.0
23ce0ee6de5aa64e,20.0
21c75ea35a56f31a,7.0
101b1394385d7bec,9.0
dd8355952ba4a39e,7.0
4e7b3fbe01991f0f,11.0
e0fbb790a06bfd8c,23.0
66f098a664610651,11.0
267d6054db98885f,38.0
e41d2696f4880c00,11.0
445c152b0451b198,12.0
c232a273c6625523,12.0
530676aca5aee82e,37.0
c789c3bdc3edc9e7,22.0
af5bd4642019d76d,22.0
07aa346f4ac02f2b,7.0
a4e16d6e39111c9f,7.0
6c63f15a3d07f68f,126.0
cfffb68a2cc67ae2,7.0
63808df167937452,11.0
2ec192306921dda4,11.0
727d1ba4f0190bb8,7.0
30b0ca94c8b2c75c,11.0
a2fe55ad8cb442e3,16.0
71c7e8010e50f4b9,14.0
9d1445ba6ddc2311,50.0
5ed2525bbb327b29,9.0
08f81c82141945da,15.0
e47fdb155db35ac8,11.0
46281a003f91baaf,20.0
d1ef216c1f05836c,7.0
2e523325be6f54fe,24.0
d0563b70c998ad0b,38.0
fe07e1b31dc83849,206.0
338cea49b9e915a8,12.0
cbdfec0d42bbf73e,11.0
09a00f689cb6c808,22.0
933d4d598d52b12f,14.0
2eeb664546f3033c,28.0
04c220b135e31051,32.0
7aec96f2e7ddb4dd,11.0
2c024773b1b24f8f,20.0
d8d9e65f46eee617,1522.0
139a60c2f8fb4e82,143.0
a6a42b50a9154581,7.0
dd5b4ff51d962186,20.0
a553c205a454c9a3,10.0
5121b29408faefbe,18.0
fade0c847b93f2dc,9.0
0c1850ab4dae405d,142.0
552d27667669690b,15.0
ae6caf4cc89ed443,7.0
878654b029ca0926,18.0
c65a77d7e91cd06c,13.0
074571ac86d13a44,22.0
226320a79cbee2bb,23.0
4c98fd43d1570435,15.0
8e475173f5d296b7,18.0
0e1114f3baf5255d,20.0
8943fd3e5d02a1b7,8.0
5e3156a47eafe41d,40.0
5af20a425a829cb1,20.0
e9cbef59a4b126a6,9.0
bfb49eea1c9da383,13.0
f4bbeafaf38465df,11.0
b6982b92e308ded6,95.0
b5f9e90cad8d5e44,21.0
493844af9827064d,8.0
1915d421be3645f0,11.0
7045ed0e0ebf4a67,10.0
d3645a4f6c7a10e4,7.0
9acc0bf15475c698,69.0
cf0ffb3b206e45cb,13.0
e787ddd26c6872a1,9.0
8c9bb3ab05891221,66.0
aa989fdb07e05939,10.0
f08200e8a9f0f772,55.0
3181e45352ac0781,19.0
97b76d7b248f07a2,7.0
dadb2a429fadd8d7,10.0
87831d066a5f836a,7.0
2e313d484d89d791,25.0
c5aabfea6cacb30d,10.0
a440a813f808bd12,26.0
0b9ea7854c423e97,7.0
6709062467b51915,114.0
964200f49114759b,7.0
2436ee9343951e41,140.0
1a06d0bd5746834b,16.0
f19eceb53e6faaf9,7.0
062974d5350cbeaf,13.0
a99d76736a11fda0,150.0
afae38a87299a1be,12.0
52fbd929e4c017db,9.0
a30b959d0e5ce4b0,29.0
bc355b21ef973914,20.0
6493638162e05ffc,104.0
968591a2de99d243,7.0
2e26ea386df30cfa,9.0
ff54fa12819a9e02,38.0
3efbf564fcfee679,7.0
4a6d0b7b9139e9cc,7.0
1d695dece6eb086e,11.0
311cad9dfb2006e5,10.0
eff127e11944719d,13.0
7d14b83d390537a3,26.0
389f51387fdd9695,13.0
9c06dd9a23ca2658,8.0
685504aacb758971,206.0
180c24a978f51a82,10.0
8e0fb1e04dfdda9c,13.0
88f054ba19844bdf,6.0
7047eba7519a7fca,16.0
ebc970f3dac413fa,36.0
061d36aaf5e48a89,7.0
dd83039ee6214cc0,7.0
47cbd712b2fcf0d7,12.0
163c6b89fb4c35df,16.0
8dba1284f984a1fe,7.0
7319b370b2f48ceb,12.0
b41774ee480404ef,26.0
bfd71b02bd9ebb15,20.0
b66ae444041cb680,10.0
6d474517fa42e6af,9.0
010a14577c8f197b,18.0
39e77377d994b59b,7.0
ad75034cb249d5f8,7.0
ee32e5a50d79138e,8.0
5f359dfb90c0b164,7.0
b8b323c62d8d1907,13.0
33324da482f01fed,52.0
14ef7768ad78b715,14.0
cab32a7fae1ccdd9,8.0
b6152f41bd71edf1,7.0
a22f2f37648e02b0,11.0
ecf57d0877fabf9e,7.0
aed029186cfc8f30,9.0
bf9b5526f0b3ace8,26.0
35088e2985dd26b6,13.0
db40714e82ecd02d,7.0
cc329f27251a8fe7,12.0
a74e0431b03812a2,12.0
032aec9ac32d4b0f,16.0
d2e6b9ae7df8b762,8.0
0d02c77d150be0da,7.0
7667c0ec167e62d9,13.0
38d146be1597852e,20.0
67cbcbc4d905271b,16.0
26416b24de72cff1,19.0
3a2e08a2042cf04a,33.0
cd966dc533f82869,10.0
84388ae62448516e,9.0
df773dc594cad546,9.0
101a829eccdbe4a8,9.0
571bf963f2e1d55d,15.0
6ba24cce4f916bc4,15.0
7bb0fc8886b750f3,21.0
b66342b491bbf1cb,8.0
1ec9cb690740e2c3,37.0
b1355fb0e5b27052,69.0
c8095dda7391aae7,13.0
91a96b8008e9a913,14.0
149ca8b91a90652f,20.0
544b144be91739c2,9.0
1b246ac456daa26f,44.0
27983d3fb994ac5d,7.0
496fc76fef3194b8,11.0
33d2942a09e28192,20.0
6c6bca5f27659f78,54.0
2776ce423e880177,10.0
c23f548992b1620b,15.0
7cdd1687438029cf,363.0
79adfd66ddca72af,19.0
e5602d31126e7fca,20.0
35a75c34c5d07f8d,8.0
3c103e2adea1b91c,32.0
35db1f1bf8abd8a4,11.0
7f2145018a9b7298,8.0
3984e941d996ee50,20.0
82f83b75c8e38fd1,26.0
e7c9067777984b6f,20.0
c2073a7b28cb45b0,366.0
5511797c027cc1e5,19.0
44dc874ff1d299c0,493.0
3c2e9eb3d38a8c95,15.0
62ffb7db48706db1,11.0
b3303525995bbca6,13.0
82686acc864df3af,7.0
58789c3a335ec19b,24.0
2a2a8278124a740a,13.0
400398098a1aebad,8.0
fb2b9d581ffa5db8,14.0
c02ed7c711d8b508,13.0
2dd186f347bce0e1,9.0
9de32843de0cd6fd,29.0
d50142d48f9af2c1,6.0
509c2c92e85c1826,12.0
d8adf3fbee2ed2a5,12.0
2dada09e859d7d8b,20.0
b4f34626bed481ed,11.0
79a509ce2c114d94,20.0
330e4d9fbbcc720f,8.0
766c50f8f659b1bc,9.0
7954e46d21fa224c,20.0
bc1a4eac37ac88a8,13.0
3f5cefe9bb27f3fd,89.0
43753d463b189538,83.0
682a929a1a2fe344,8.0
d281becd2241650a,27.0
62ae0348c7f9b196,33.0
fac5ecc2e6f57961,116.0
0d8e1051a3969e70,11.0
1e29ac474902e7de,37.0
006d419d56015f3a,36.0
ca0860e03ae4a9eb,8.0
026f611a3015fdb1,40.0
6caf773d5e22298c,9.0
4418029e7149a901,12.0
f6f053d9caaa4dc8,14.0
dcb3f788e78e50a4,10.0
c8825f87acb9d952,23.0
43f30af9eab64fa3,8.0
5be310ac68477c8c,11.0
85e92973b374ae37,14.0
f6be99b39a939b66,20.0
1e82a53940bc77e1,30.0
d6b318b3cf5bcd92,32.0
629b26ec4425934b,12.0
4e0a7dab2b61f73f,9.0
becad211a5643d8b,10.0
d31f55caabb668dd,12.0
f35e17e0cb5c6d5c,79.0
777b13d988e874cc,8.0
45ed537590e1c75a,30.0
9603e3468b1415b7,10.0
705ec76f86822ba4,41.0
3ba938cfbd2255b0,32.0
342d1fc7ee430f2c,32.0
ae49c0ef088a2e1e,19.0
670e5712a42a259d,31.0
852698a3f57fd279,14.0
f823b450c8e81b44,12.0
ac12053d2779311d,26.0
9441a6a5ef836af1,61.0
d5089e32d2027969,20.0
0f1e538f9973a2f3,11.0
3ac1274c60f25d24,8.0
a18fc28bb4623388,36.0
fe6c59d304b9845e,8.0
9f68b6a34eb71fba,15.0
fd551ee50af7322c,7.0
e7de7228b787e95c,9.0
898ba7ad2c6f42c7,36.0
17061c6c78f43703,70.0
d6da9f904a8b24a8,11.0
002c347e2e8ff4b2,12.0
471f4531e082385e,37.0
9345977ac20afc90,11.0
f99cde212bb1a5d8,20.0
84d5e3668c2edf7a,12.0
af564b148319a2ac,34.0
16c6dac5612602e8,24.0
ebc4e129ab0b330f,13.0
ee19498e1a12d84e,12.0
79011fe1134819e8,12.0
88fcd9d5ea3f51b1,17.0
3ed1907a6ad58215,7.0
4b88a4b67f308bf9,14.0
9b1203689d6cd38e,11.0
3a6ab2d89617a4e7,12.0
683acefb974a46d7,56.0
d1981472990a3a76,12.0
aa70a40c19563f0a,10.0
52e686d9c40f6f42,7.0
e6f5e48adcd90db5,9.0
e3a5876050f64324,9.0
64e03a1478402bfd,11.0
4d2ea94ad29fe3c0,7.0
330d242c0c4bbd68,14.0
173852a3b4d0c0c8,7.0
36d29069c4316a02,71.0
b0077e880a543f93,20.0
9b240fcc7a26f7ee,15.0
519cf8105b554b45,8.0
26dc409c604341b0,11.0
52fa8057844ae774,8.0
84f7bad2dfbf22a0,13.0
5feb173ff699f205,54.0
2c819f488f4933d0,7.0
ea75b35a3fb7cdb9,11.0
8dae9330c4ebe396,20.0
a7892de627430062,7.0
df8a7c9942d3b06d,7.0
67422a57e6fc7918,76.0
63510b49024cf920,8.0
fb5041735d7d2362,14.0
3c70de1e1d69ba2f,8.0
78ec756cb6a83841,22.0
b3b5b5b39da9c847,14.0
b40349d49a2499b0,24.0
2c8d26be70d53049,9.0
fa2d9670f0e4b70f,9.0
213bb5f64a364728,29.0
45d17faa25d582e5,13.0
efc317abd5641b73,12.0
bb805c7c7a972020,28.0
187ed1d39ee9511d,32.0
fb97e99b70783f4a,11.0
b0f1d6b0c3baa1cc,37.0
1d35c74994230272,11.0
e40ac40ad92f40b9,32.0
b087f150bd38bd9e,16.0
aa80432ef2aa7bf5,9.0
feec772ea3fe9cda,54.0
6b0588341e97241d,12.0
d312a2e6d4a90a39,9.0
eb8de926bce0776f,35.0
58050e8779dd81bf,17.0
ceadaf04cd5dc6fb,7.0
a506e8d1f3c80a1b,8.0
f724ece44ec72832,13.0
0e24ec00e6e7d22c,11.0
65d36b7af82e66bf,10.0
48faa251ad2d9d0d,8.0
ff988389020aa8fb,40.0
24ca3002a6da26c3,28.0
0868ccab76027861,10.0
c0cf436ef10b494b,39.0
9d49df3ef374c829,9.0
dfc4df541ffee74c,12.0
2411d1b78bef32ca,10.0
b3234e95c8011889,9.0
eef6bac99fa94a0a,26.0
b6f8b47cdecaeaf0,18.0
e02a5fd33b760850,19.0
c0406b97ca54526f,16.0
dee261331d0c13f8,26.0
8f9e8423b8803e67,7.0
67a9173bcf960f17,19.0
