task_id,count
04736c34d049c735,9
0473eae5e4b7ac07,6
04744115dccbbafe,7
0476274aa243505c,5
0476a31e04e8290d,4
047b44e444b7617b,5
047bb447ad1ea0b9,4
048499747c8ed0ab,4
048868e516ea5f55,4
049a16aeb1acb130,5
04a100a15c80ea3b,3
04a21f91472914b2,4
04a237ef423233a9,5
04a47369e0df2f06,4
04ae663056cd67cb,7
04bb0a6317e9af7b,6
04c2942cec813399,4
04c3427e9edc3792,6
04c646cb0cbb94eb,7
04d38784e4eddb6c,10
04d87c43da466114,6
04e0f89ab43b5d35,4
04e225362dff3752,6
04e55cf139b318cd,5
04e836c922e2ce93,3
04ed3e61918093fd,4
04ed7ebe7e8e9cbf,10
04ee016d6131b2d1,5
04f1c6194b7d0009,4
04f479050dcaabdf,3
04f832396b33510d,16
04f9cf2a8a8e40bf,10
04facb1fb5a17440,3
04fc2cdb0df7c9a6,5
05023043f5395340,5
050307d6f24d15dc,5
0509e3114ee0a725,8
050d1cc91b32d761,6
0510383ef006aaf0,15
05126b02131fb6b1,4
0516fa163e127b39,8
0517b49049663a31,10
05181e7fd89a533c,1
052108f005fbef5f,5
052323abc89a85a1,14
0527151a9b30ae97,13
0527986a03aef316,4
052b318bd21f9baa,7
0534c01bb65cfd0a,4
053504a2f7a94ac6,6
0535fbc5058b36e5,5
0536dd60b61e69d5,7
053a4585bbc2c26c,3
053d40a6cce728ed,8
053da9b3cc129c87,6
054151b1d3192f85,4
054312a7f9e016d0,5
054d643365498cf1,3
054eca3ac34e5fc3,4
054f7c7966a50af1,7
0556bb22b4fe6d89,10
05591c5a9316e6a7,4
0559e2ff5a32bd43,6
055adc5ae75bf938,8
055af30dcbf2edde,4
055c1826c0f7d338,8
055e4da644c37ab5,5
055e56a673653687,8
055f8834bb9fe51e,4
05605f392caf1ecd,13
05606cf98104ff3f,7
05627589dd7bdd77,7
05690819b7cb0c95,8
056aa7c28c7ab1fe,4
056cfded4ee5e4a7,15
0576f65edf333833,3
057ad4936b6f1512,7
057d01959b445795,4
0580a28c3a020c21,4
0582236acc73cd1d,7
058345ce05e9266c,5
058826755df61a6e,4
058852a11bfb6f97,5
05885e67e200607f,9
058f4b67ae154fc8,5
0594ac15ce877656,4
059912f2bb63a80a,4
059ae0f2cb316c5d,10
059e2f6802b0f79e,3
059ee119d978e456,14
05a33a11c0691d96,3
05ac1e59af28a360,7
05ad9e3335aa1a8b,6
05b6347148a1fdf8,3
05c0c37732fb68b7,4
05c1305ddba2890b,6
05c3798b9d8ad7b0,8
05c3982b3be69d23,9
05c710c31817aa1b,4
05c8fa1d88946e91,5
05c9a21843e34c9f,5
05c9f4c958ad8aff,4
05cbbd1853c7a534,3
05d3838941d902a1,7
05d84c556ca47c13,9
05df7b65176877ed,6
05df886feaed59b4,4
05e2e9a9ad1a79cc,3
05e62ec22ec254af,8
05e7df44f254d129,4
05eeda548d23f91d,9
05f07aa8c491916d,7
05f235b6701a1991,9
05f25f9676f8754e,6
05fee427cbc28e62,4
06096f342f6ce044,7
06128ec1ea7f29f4,6
0618db473552e86a,6
061b34ac1a8ddf0b,5
06236e9313d68dca,4
06242415c7289ab9,5
0625052838f9bb80,5
06298dd02409d19f,8
062aa575a84e7fb7,4
062abc5d53ab1450,3
06319c41eb71026a,3
06358429fbfff119,8
06379b715cfa644b,10
06394c87002a6d55,5
063a3ba48a9f3a36,4
063b71d388197575,7
0640a93bdc3241a7,11
06420b5689dfe515,7
064308eaf8d8c82a,6
06470de765900d5a,9
0647ff641f518812,5
064c57a56a89e4e4,3
064cea9f2a2e533d,3
064e6a2037c03de9,5
064f12975f3596bd,4
06523ae561efc13c,4
06555cdce719b670,3
0660ae7e74342df7,9
06636522d206e157,10
066463dad2229a40,7
06649924d5d341be,5
06667c0ccc5568b2,5
066684254334c718,3
066c65d82e55b80d,6
066d623fc6651643,5
06746f043d7262a6,4
067490540e0d3b91,5
0674905dce49b0bf,8
0676ad215fdecde6,5
0678c4d26b6daf3e,7
067a29be0cab7e69,4
067e922cb0a455ab,4
067e939b25edcac9,5
0681d1f5dc5f1ef4,5
0681d5eccd5c4f90,5
06839ac37fe5dcdf,4
0685cb215b11eaac,1
0687ab3d31c16a32,6
0688f07cb280bf0f,5
068aa095feb065ea,4
068c2e232ac52e36,5
068efbd4b7d2c3b4,6
068fe617470868b4,7
06909a9176a41b25,13
069171a373537c4d,8
0694e921c74dab0a,18
0697a0cc6a0040f6,5
06980bd19f044d53,4
069d4e8386faae2a,6
069e4936ecc743a1,4
06a1150fc18b0472,4
06a1417bbb3f31b8,3
06a27249279e143a,8
06a54783625d1917,5
06aab31bc948c11b,4
06abe1701c59fe1d,5
06ae577efb7790a2,7
06b02e8de4cbbc35,7
06b07f798f487404,6
06b0ec5ceb1fc650,5
06b4caeebf25a18a,11
06b727bdce85406a,14
06b74aca2475d40e,4
06bba42573a3fb4b,3
06bc1042e72d88ed,6
06c1cf7cb1afdd23,4
06c60aa53ec37e2f,7
06c61c4f4bcf1a81,6
06ca98004b53d2a9,7
06cc970af64b5860,4
06d52aa7fc972372,6
06da4fb7008bc2a4,3
06dd32702f65f373,7
06e290033d09b1b5,8
06e421db1b6e2422,5
06e6d1662a809466,3
06f360c65ced7a5c,5
06f498f5909fc7e5,4
06f96d9eddb77ed1,5
06febb7027fbba42,5
06ffb43c0a8347dc,4
0706a990b048dbac,12
0708467b659ab38a,7
070cd3c641dd1141,6
070ceb4af4e32173,13
07114733722af007,3
071510330dd1f67e,6
071515370eddbe17,7
07160baf596b6770,16
071afb5e53a22175,3
071c7691e46df4b9,4
071fd0e689d812bf,9
0722379ff23007eb,4
072263cf00232afa,8
0727e5b7e9f0a698,8
072984b737f41235,5
072985300583ccfe,7
072a71a182f5cd39,4
072ab511a310c163,3
0731492b02efd60f,10
0732426c0ee14211,4
0739e95f3b81a705,3
073dab6f09c8ed6f,14
073fc043e221282c,4
0740b6e136e25646,15
0741080ae08ff983,6
074478c145550eeb,4
0744b6c1c05a1918,6
0744e73708f4be91,5
074909fe65c49d85,3
074a587c615cb095,8
074bcba2c6193722,20
074d9eb392b54964,18
07531cd529b3fc1e,4
0755d0a6815fc443,4
07571e5003546aa1,4
0758b909e3b4f2b5,5
0758e6fb2e193007,16
075a054038262136,9
075d691da238b574,3
0768437d239c0bf4,5
076a22d28bf07da5,5
076bee0df62a1b72,4
077146a48bfe952e,4
077718422b4f6661,3
077bf8657e27b4ed,3
077e9c331ccaa7f6,8
0780998ea0f10d2c,5
078253ec1082bc7e,4
07836e47a8d04a4b,5
078391be24d8bfe8,13
0784018dff5cacfb,4
078aceda87e7d321,4
078ddb9fa1a4ad51,4
078e3abd4f016edb,5
079125d93e12cdc1,7
079d125eeff3b8bf,5
079dd1e1212a9318,5
07a046ea8e7795f0,4
07a363797f93af36,9
07a539379f7e863a,4
07a63e66f3d7361d,8
07ae5506071d3806,4
07ae9109d581658b,4
07b48b23747651b5,5
07b67dc13bfa2a3e,11
07ba7e97b698b0d3,7
07c0fb866bd8ffaa,4
07cd6dc11bf1f93f,8
07ce532d1dfac9cf,4
07ce6872daced9d3,1
07d3a5eec3db5c62,4
07d447db0b4534d9,4
07d9180fe5c7382f,8
07df7915ba70ad99,5
07e1b84b5acbe29a,6
07e2633e81d8b6d4,6
07e282edb1e27075,4
07e2a3506a695bdb,4
07e60e2ca614eae9,14
07e957a1b2f7970a,5
07f3a26c61b1a755,6
07f7b6468fcd3fe1,5
07f9f0be92171740,3
07faafd1c8ea8091,4
0800d8279300ddae,7
080190f6fc856e9b,2
0802a18c95d8a0fd,8
0804c374c2dd0eb7,3
0809a99d357a360f,5
080d2d9c06c609d9,8
08103b59ffc2effd,5
0819705f53500dab,6
081a03f0d8e738f1,3
081b99ff2f956651,7
081c99350b3a23b2,5
081d652a18aa9183,5
082138c564a29cda,6
08268411cb92b185,4
082709967e3a7e7f,7
0827eb214fc27c28,5
082b0e47eab050b6,5
082b8c7e57b8d2c2,4
082badcfe4f2d8b2,5
08346bef8bb4683b,4
08378322581a3277,4
0840cbfe8b9b9dce,6
0844b798a7ccb646,22
0845ce8fd6fe8de1,4
084e102232187ea8,6
08579b1cc9bf5aaf,5
0857ed030a615a45,6
0859c069a2500728,5
085ddc6d379d0cb2,4
08630b45ad89e62f,3
086697d1c10dba5e,4
0866f5072032b378,4
0868a2749c9c936a,4
0869c15e63ab39a8,7
086a4b454e99a97a,5
086ced9a975c90e5,6
0874caeadd445b41,6
0876ecef9cbda205,6
0885531f68aca95c,5
0888f7a47dc3a236,4
088d45451beebfb1,4
088d4c1b2a979432,22
088ff887602d4c6d,3
08916ba8ae33f69e,5
08980abdc92016be,3
089f4226fb5873d2,6
08a4329a6607de67,6
08aab0dabae1a691,3
08acc06733684c7f,7
08ae0d546a46c2f1,6
08b174571d84e407,9
08ba53e13482b515,7
08ba9280d8abb27e,4
08c1c6beb5b01c66,10
08c35924b8f0129f,5
08c3997b7c15bacd,4
08c5fd2576592acd,8
08c6b7b3e7db58b8,4
08d709b914422635,6
08d7b64825504fa8,5
08d80cd14f167ec0,6
08dcda255feaf2d2,7
08dde9ce41cb7f7c,4
08e28098dd8891d4,8
08e2ea8b95ebde5e,10
08e71c7a74d11985,6
08ecbb7f807cca40,8
08f0c0066afe8187,3
08f44987cc9cc33b,8
08f6671be3d41445,6
08ffc0680da0400a,18
0900dbfdaae2675d,4
0905161729ec67bb,6
09056cc030417718,4
09084c307485e76e,6
090a8d7e682847c6,12
0914a63d42a1c8ea,5
0914dfe0b126c70d,4
091513a44bd683b0,5
0917b4c2b906561b,4
091b3816c26c2a17,5
091c71ef6445f820,3
091c95b1a82e5d53,7
091e02586b12f75e,3
091f8b4793b83fd8,6
09253b81ecde4589,9
09264ed317cba388,11
0926bbc8a7b28e42,8
09277b16f1fc8a77,5
0927dc21f0f76421,9
092c1a4882aed5e7,5
092fce462e2d4101,5
093565f170cdc88a,7
0937318fdc1fc93a,4
093ce9d3d6c3342a,7
093d44eaf86d75e9,11
0942d4a746b7680b,3
09432299789d20d0,6
094378662cbffb4f,5
0944fa7589b05c0b,13
094788c3e902b029,4
094be9d8841c506f,7
095300a726cc7e5e,4
095885682a2f1f40,5
0959ff20461d046d,4
09646792f2653fee,4
0965d91f85612a74,5
096629256d146ce8,5
09669d3018a60661,8
0966fba5137b95ff,5
096778b4cce18946,12
0968d40a6256f193,4
09696dec401590c8,4
0969daa4624a33fd,7
096fdb18c352cb50,8
0978d1cd1e6762d3,3
097d2f3b57a13cf7,4
097e1eb0515c0d8e,8
0985fac1c07bb57f,4
0988ee05f20ce40b,10
0988fb3a33c8f2d3,6
098c1359844f4d23,12
098cdc6664ed2386,3
098dd0581e9f7e8f,7
09909a94b1e36ac4,9
0998b372c7957714,6
099c8c325850bedf,3
099d1774f23c6aac,6
099d373b29e9b3e9,4
09a3bb7b7eb875d8,4
09a92777bc76a8d9,4
09b527142b28db2b,6
09b98b735772aeae,4
09bc57eac603f5a0,4
09c83ab82e776c1f,6
09dacf28590f5e59,6
09dd38788e259235,6
09e0e8f335034ddc,8
09e521fd65237212,6
09e75debb17a16ed,3
09e9f2017819dd9f,3
09eb50280b429e04,4
09f5247bd7566316,3
09f5723986aeb44d,4
09fc65b887551a56,4
09fd97cc76b8e13d,5
09ff8f6032a2632e,6
0a028095047b4077,5
0a02d40af82ad014,5
0a03a37c9e12b510,4
0a0eb9fbf828e2a4,5
0a12ae629bcb6765,3
0a16cb1ca3696345,5
0a190ffc37e33a00,6
0a1f9e0311db67eb,4
0a20cae480954c0b,8
0a247999c098e145,4
0a24a23abca80944,5
0a24c3d3a561cd15,3
0a2500685f0c3319,4
0a28ef969e6e350b,6
0a2dc050a41491a2,5
0a2fbe9bec59f5ea,5
0a304ab90583b0da,4
0a340e1e6c2561e2,6
0a34caba05bd5bac,4
0a37299003f8893f,7
0a3aa5a7645ca599,5
0a3d79ae5f18c53b,6
0a3f3e0f8f2f472a,4
0a40ab6265559d8c,4
0a41b7e22a1910df,6
0a4278d2274a454f,6
0a434e0f06f22d93,11
0a441d76a4a8129b,7
0a44ca30ee0db321,3
0a4c81bd1195c504,4
0a4f33d2be2bdde8,4
0a4f6c81a0462178,4
0a503326673a8a19,5
0a5378bd314a17b1,4
0a57f64532c264ad,4
0a5f9a7e60751290,8
0a607acdecb3a4d0,4
0a69dbbaa312ee8c,6
0a6ad932ba356d16,5
0a6ae5f704af30a6,7
0a6c2fe301b18138,3
0a6ced70ebf915bc,7
0a702d9195bf15d3,5
0a73a1cf175aec78,5
0a7820a5e83a957a,4
0a7a5155d844e9cc,5
0a7f8ea036ce9d9a,3
0a80e9c46c71e95f,7
0a838d323e104f1a,7
0a87553a3fc57425,5
0a8d1dfbe31f7e2e,3
0a9218097392e8c5,5
0a9233e3a2ceb4da,7
0a92e4b8dda4a23b,9
0a9524ea037b0c37,7
0a9a31a5967711c9,8
0a9e6b2a86409df0,4
0a9f894f4bf6ef09,6
0aa3de67621a8488,9
0aa42b5157f6574f,7
0aa5f8a54578b025,7
0aa72cdb3bc05fdf,7
0aa759caa2829a4c,6
0aa86c0d2e4ce1e7,4
0aab87d5d888cc19,4
0abfecd180c8782e,5
0ac5bd60da9bb945,4
0ac6e107ef11f06e,5
0acafc284536bb40,3
0ad0cc6c57c61361,4
0ad2979aa85c3440,7
0ad4c0ddc04fef44,3
0adf91a67e5e5321,13
0adfe7dac797f867,10
0ae41fb472c0e8cb,6
0aeb01f06a2d6802,4
0aeb231f9af90adb,5
0aede7894742ddd1,7
0aef7f700872064a,5
0af60323eab71e25,4
0afb2d54a84719f1,5
0b01e5cbc35dae6c,5
0b02982cd7943116,5
0b04b3846bcf4619,5
0b14279250038b7f,7
0b1b2428f0385e52,3
0b1cbb30a9177782,18
0b1f87eb4f0c9f4e,3
0b1fffa3b7f80f6b,9
0b26c82c0e08abcc,4
0b2822b8786056f3,16
0b286e8dee61ace7,3
0b341109bc6b15b2,5
0b347bbcd9644be3,5
0b36b0485775eeec,7
0b3ebee4363fcdbc,6
0b4223ef44e81385,14
0b47105a4f9b3d0b,4
0b473a267a7e17a5,5
0b4760e7fdced4ff,6
0b4b4199a4ec7a41,4
0b51143cb7864038,5
0b527c0e993e8be5,6
0b533d1af58fcc72,6
0b5ceb8489b3aa64,3
0b5dc34100f342ee,4
0b698096bb96423a,4
0b6c764fb3dbd2fd,6
0b73bac15a1b4c72,4
0b74b2343ba6acf4,10
0b7679cb2187e9e1,10
0b77922d697e8e3b,8
0b7a059800757d1f,3
0b7acb590e891e09,8
0b7bbbfb93b1fc3d,5
0b7eb94eb932e525,6
0b81045e0ffadc09,6
0b8182ad27779edd,5
0b832bdd1ba4f5f8,4
0b88a90174a1560b,4
0b8ff9dee2b1208f,14
0b921981863e2a7b,8
0b936863f4fba270,4
0b96ec092504abf0,4
0b9bd73c6e00001d,21
0b9e33310a1a3399,5
0ba173c979b5f88e,10
0ba261459a89110c,4
0ba49ec9351e17e8,5
0ba49f9456fa1a62,4
0ba7502a4b2524a3,3
0baac9d8978d9fab,6
0baddadd20eca37a,5
0bae89b160e3f46b,10
0bafba8e0e127f5d,5
0bb018d8e623ac98,5
0bb7afeb68bebed4,10
0bbbb202caade4b0,6
0bc0d1cab792cbaf,10
0bc2598040f1e520,3
0bc45c518e0a765e,8
0bc4a2e5f8d7c549,14
0bc746bd5b6a2458,7
0bca21bd1ef1d93f,5
0bcc338befa6d4fc,15
0bd25a279dba606d,6
0bd5ca2707a20a2d,6
0bd607d79cd01e59,5
0bd787281e5d9e8b,7
0bd78acb4d45f54e,6
0bd7ecded904cff4,12
0bd915a45eccf711,8
0be16c84b01a81bd,3
0beb5205075dc266,4
0becd0bf7926e201,7
0bf14db2e4b4118b,3
0bf17e6b3ae06d15,5
0bf19876c00165d7,13
0bf22efbfc921937,6
0bf3f6c24286208e,5
0bf70e2db188eda2,6
0bfe5bfd6af5293c,3
0c042404565f94af,4
0c096fafa4566d09,7
0c0f8b976d397362,20
0c1452d3532271f1,7
0c149980acc4e7b0,3
0c14ee6adea3cc71,8
0c15caaf80bcc31a,11
0c1a3601febae495,5
0c1bfa671589490d,10
0c24a92e683e3a53,4
0c2a8e822a7b8e52,7
0c2b851f7c5046af,4
0c329f11bae1fa67,5
0c33d00f6ed0ee38,8
0c33f236c8792dde,4
0c366d936d6ae611,4
0c3d7af17bbe4c89,3
0c3dffb4309ac80e,5
0c46ee5b28778eb2,4
0c4bafb96fcfc9b4,18
0c4ecab301d2f9a8,6
0c51496b22541759,4
0c54b36eb120f5f3,4
0c5569b09002974f,7
0c59843d075c7099,7
0c5a145b5ae3eab7,5
0c5d97eaa47663f3,4
0c5e9b4adc4a096a,8
0c5fa406e81ecaf8,5
0c647086cde0ed51,3
0c65f44585153322,5
0c6aca161d5b68be,6
0c6b1e481a494118,3
0c7532787e3f467e,5
0c776629ec59db57,5
0c796dd59b71a870,6
0c7c197252fd9c87,8
0c7c42610cc93705,5
0c7e77e68caea3bc,4
0c7ed3fc5a5feac3,5
0c7f51a3a0c8ef7d,4
0c8b9ebd7971a037,4
0c8db88d463b73c1,3
0c8e439a0781f436,3
0c9515ad9ac8b509,4
0c9a597295ec08d0,3
0c9f7505ffd99b0e,3
0ca039d986a06397,6
0ca2636caea303f3,10
0ca7d6052ecf206d,7
0ca97018c4f5c667,3
0ca9f58d53599843,4
0caa200bcc0b1444,7
0cab93882d1e9573,5
0cbf9e9dc8f77d22,4
0cc35367e14e7379,4
0ccaf7e45fb502b7,8
0cd16ae2f7609fe1,6
0cd3c390b99a6fa5,4
0cd51ff5d9034e24,6
0cd6b03c37907d88,3
0ce177e41a3722cb,3
0ce23c79be1c0122,3
0ce31b287f55df64,5
0ce4a563fecc3843,4
0cf690c60a72409e,16
0cf886184bcef1b7,14
0cf9091ae2758d4e,6
0cfb630d96e6124a,8
0cfd9ffb36752739,11
0cfee2f1149ae167,12
0d006bdc8f59357a,3
0d0a6c30de01fa8e,5
0d0e8355936540bb,5
0d1a6dd7315ab4f8,7
0d1ccd8ecfbce5b9,7
0d25a6ce384e838c,3
0d268fac6c89da0a,4
0d272785614fe5fe,3
0d27a5bb7508eda1,7
0d27f285e36c4d7c,5
0d2828120caa707c,5
0d2853714ad7129b,7
0d2e10a627eeecde,4
0d3230d41a6da153,4
0d327321f49ff914,4
0d334a0dbd9985a9,5
0d350d18ae5594e0,5
0d356207a6c78b94,6
0d3645e9bea83950,6
0d3bdc6c83307757,11
0d3da9cd7ebf3529,4
0d3f44150c89087c,8
0d4185bfe8b86b81,5
0d41c5ccf1c1fac9,3
0d45d859190d65e0,14
0d501a2670ee69ca,4
0d504c2329b73433,5
0d50df4b8d78af2b,4
0d52bb6a26bb6192,18
0d541f83a19c56a0,3
0d58a809e11f28cf,5
0d58af14b993fd7c,15
0d5a403e45d70133,5
0d62a42abed2c20a,3
0d64716044b4713f,3
0d661ce766585c7e,8
0d678c04aac7efb2,6
0d6e883c3aa7d553,4
0d6f8317032afd9d,5
0d73ba2fb18c8da1,9
0d815df40621df49,5
0d84dfbac3ab01e9,7
0d916b9d7c355afe,6
