task_id,count
9ece880989be9ae8,2
862f6324b5886ab9,1
a9c0d9d995a210f1,1
9eb2589eb6dddf8a,1
ac7dcd29517d7d46,1
cda923836433a5ca,1
c1ac2a1732dd2d5d,1
972f11eeedb2f90b,1
6e257b07c03eaad9,1
3a559a61774a919a,5
fff51797eb814ec9,1
03562b704ff47bc5,3
aec8724f1ac907bb,2
955df2021ac3afd3,2
f26ab7fd483453fc,1
f7a2b70e2b646bd9,2
5cf39389718156c2,1
77666d01071c041c,2
23760bf9498b2015,3
a1c85c2b4fde0f9f,1
32e1de86433d7459,7
959e827ebf0a100e,1
73f5adff7b86015b,6
f3f6f7c81348ae9e,1
05690819b7cb0c95,1
8a4d8a027e6d9710,5
3b9282948462b5d4,1
16d087df0bb21710,1
1af83c547fbab2a4,1
5ee69f3251887d4b,1
6131e4d96fe3b0a9,2
0d661ce766585c7e,6
c8eed877016d7e6f,1
95f718e096ae596b,1
9aaf893cbad8b840,2
a150e61ddc3ad833,2
1c2f3add06c9a1a1,3
33e99f7bda96c007,1
265abd1ee5f3a55c,8
bef57caf081f1258,3
3723110aee52dcfe,1
267cff5f77eef2be,2
91fcc1375401fb2f,1
4d7b6e413354bdb6,2
f73e39f05884581b,3
a0b923fc8787c959,6
d9ba8880e157849f,1
1dfacc0b06341eda,1
ebc8110e54937f10,2
f38ca22bd60b870b,2
4073eeab4e827a57,1
3fa15f4a7667f4f7,1
373fc20c1cbfbc8a,1
814d75810091e5ff,1
ed6d22cd6dc4e4b1,3
0b4223ef44e81385,1
f7efeb8feb0e52da,1
789c935077d829ef,1
465a310c5f669fbe,2
fc9345c84711e48a,2
4ca33788c5a7077d,1
dd91fe42a3f4d702,1
5020ae6b26759387,1
7573236b8f64572e,1
dcd49104c1449199,17
317b16e48d567805,1
075a054038262136,4
6c1c419ee50668b9,6
3ad6683901435215,2
87da9da05d1ca0e6,1
9d4afe1db3af675e,1
92121c1ae604aa0e,4
5b35b0b942b729d8,4
017995e207a8f9c7,3
8cea82bbb6de89aa,1
55d85d1b487b5916,1
95439dfe603b53ff,1
ab6c07a2abde7f4e,2
e2b9f8a3a68fcc55,3
718f068764ffdca9,1
882249e61ae00817,1
bbf64b4cd4e6c257,1
61cef508379274e1,2
752ec6a4387e3949,8
333a9318a30e8a3a,2
a29459bb442447cc,1
b08b9a23dd97ea30,3
26e68435ca5ddc00,1
9862ce6015a3b001,1
8231d5a7b3b2e067,7
26e1caab4e535ebf,2
7d759352c1bfee71,3
8a0046e123b08bb5,3
88aed854f2963224,8
093d44eaf86d75e9,1
b16bd76bc77b3478,1
668095942db0c98e,9
07e60e2ca614eae9,2
4eacad07dfffd89f,2
aa36546b96535b21,1
aa2caf19caf26567,3
c60bca9cb611cb10,1
2bfd4d4a14fe9854,1
a670085c6a19933d,7
9387dd47e5808fd5,2
d37aa67cba099829,2
d39e71639d5515ba,2
ce571aad5f72b3cc,1
7d46317f3e2520b6,6
7effcaef5837230f,2
edad28ebe4c97582,2
8d26622db45a775a,1
160a7c87d4655458,1
0fc7fa1885f2d1c8,1
a0f278f25b15b507,2
93ba1e3728c0e7ab,4
07b67dc13bfa2a3e,2
9d636eafc4bf469f,1
353ca87e93146417,1
87b2286e7d0c5fe6,1
39500487e9074d56,2
81c6c8b309a55084,1
1ae3a4302e70f78f,1
f31caa087fea96df,1
43a437e5682ed5ba,1
f792f2696913dc7a,1
ef4fb9b690e7857b,4
34f98024897bc933,9
d9d376392751c1be,7
5b1781f23c8673be,1
ff6b7ec95ddfd4cb,1
e191a209f7bae974,1
51d6f3e3bcb6f51a,2
b007d6a04c5d6db7,5
0d58af14b993fd7c,7
b3e87af4456b0369,3
1a51de2ba22452cf,1
8f7098266180db0e,1
edc455c293492ea2,1
77122e561d10c182,3
10740cbaf1ee15ed,1
756ffb3341e35f6c,7
2b3bc27f5507ffe3,3
8996f10be10c43fd,3
4fa746dba6112e70,10
d84589ac81d876f3,1
f2e28a0a07b2797c,1
19fb4cd599f5d874,1
ad4c50499a748a08,1
c37ddfe916b5789f,1
e9c44b008dd368d7,1
4cc523f06f8cabc2,5
f71fc519ceed0b4a,1
5e29ab083de8302d,7
f835a239b88dfed7,10
3d77ba36c482c6ec,3
89bb3ecce7ff39ce,1
a9b61bf04ab1b98f,2
8f52cf6ff3fbc7a5,1
fa483c1d6fc22ab7,3
c119fc8a1d4815f9,1
8b424b6300913e6a,3
d5abc0c56f2b2993,1
81bdf04fb70ce391,1
7d64af74b621aab9,1
77e38aa9a5ec5c53,1
7b3fdfafdc2bc23a,2
7f110a005d30e345,1
0ff81b9cb980a9fa,1
d6bb4a76f56af776,1
3fa241f71baae0ca,1
9fff1161cb728aa6,1
0840cbfe8b9b9dce,1
7b2d7e0e8fe3b1e9,1
35691917a518d7f2,1
3c9aaa99e77b3291,2
e0bedab2ae2ed93e,3
7c2b8cd57264decc,5
b5dd1ade3def121c,3
071510330dd1f67e,1
00c886b133b2527d,1
f32a4849f5a48207,2
d30cdf38a5eb4d40,3
d3cf41506485ea36,4
c550faba5b855baf,1
b8f2f01f7ecc732c,4
736c696d1ae105d6,1
8bd83b5877214aa2,1
a47452f05285308d,1
3918f33889b6180f,1
633f0d4ed6212128,1
ac238ba660d90433,1
98a39d5c7980603a,1
304d8dd02257680c,1
7a253eb6ce00aa07,4
b3a5c545f2abfcdd,3
0b7679cb2187e9e1,2
314b4dbde912ce4f,2
cf3dbd016d99daea,5
9138b0cfa0540dcf,7
b9050f4c97c18bea,6
ee996fbf688cbbbd,5
1632e8449ba46257,2
0b4b4199a4ec7a41,1
449267746a5dbd08,1
e230fd766c9306c9,1
22d32a26aeb07f60,1
99f45467f8993298,1
fa4b4e5095f38cd2,3
9801f7332eea5026,2
e5eecb8d9c01df20,2
a4ea667a5646307a,4
fcd24ca9115b2937,2
d38750826064c6fc,1
5b7817e798d6f157,2
2838a7b012be05ef,1
217c1cb3c8df3f9e,1
1be44cad13bba312,1
76cccb1e47e66485,1
2b8028ee35c80b86,1
323842ecd93eef8c,3
70934c4926bb4dbc,1
d13efc84d79dc3d0,2
1e7907fa31cd8500,1
8bb1e4dfbd89ad35,3
91fd616c91977523,6
991451cb8ecba05d,1
5ff2f8b09cf90248,1
672cfcefbc52d6bd,1
ff6570e5c4a45033,2
865c39ea48f8b823,2
b17159da210efda4,1
425abd1697282a81,3
c3ba7cdfdf1734a1,1
a145d5c286fc7986,1
335ada6d8d7ca948,4
363d7658b27a5eeb,3
8b76326baac747af,1
eaeb55cffdbf41b0,4
8e6c7eba3accb28c,2
e941bec49d26a217,4
e2c21b5519ce6e10,1
b4b3b5c45addc54d,2
56955f9743b9c6ab,1
34a2b07aed4fec05,2
a5495f868cbebbd5,2
ac68aa407666e584,1
eb4f2977bf6e2218,6
e22d2c0c500e8f3f,1
42d5110b949a2621,2
16eff5420e2fadda,12
c30c57a69aed162a,2
958f27ec58b409c8,2
a2261645dfb25438,1
96b092d0bd6dfd1c,1
bfefb7bd0d882445,10
1622091a9e260cda,1
c8e9f0bf78d31cc2,1
2a67a017d19be19f,4
9f16b204c57d5b4d,3
666ba2f7c96ff834,5
b2ec478d89ff9365,2
5fb000b30d7395d1,1
47d11c9d1a18d20a,2
4fe64c76c09c2538,1
ec958a921e3628cb,1
a1fbf32e86151ba8,3
8dc0fb8eeeda8050,1
cf65505d13651e1c,1
6049f4564857c004,1
a029dc656fa4f95f,9
a2602d7e90495490,1
7d6836064fa45d83,1
4c0eff4a659dc1df,1
8a8836c4ac190e9d,1
1eb9a8d27b567179,1
bf9ffe482664ba30,3
ccac56ea2db84aa7,4
2bfdd2d874b71042,1
4b8149000ac07d0f,1
b43ac4ce5258ac87,10
6a70f2eb18f1d069,2
23f5c4f7b580fb7b,4
4fa66cc5e5df4b75,5
aa556ce3f6176b84,2
36061fd6f837d48b,1
0a28ef969e6e350b,1
efa20876b781bf82,3
7f71f236f98854b3,3
9eb662c5d98f7f43,1
5681ef6bb48640a2,2
a71b14df55d65e36,1
205b6bbc51305a91,3
fade3c2a93cd8fdd,13
5a583a9caa92c25d,1
ca1d862781d94923,2
1b44754db51f78ba,1
51b1e275d911b9f1,4
dad8cc9e1ef51687,7
673b77d7b8bef0c3,2
a2afe00773c92a9a,12
1bfe68091724c87a,1
f76d7900b0810451,2
c6fa1f6f07295da5,2
5e630be4da9a62aa,6
62445e9def24ad84,1
3dc83e058820617f,4
c06d691135e5e4f6,1
830e83ddf47356e4,5
e9d4155276b04044,1
62ed327e25e7861d,1
264d1d50760200c7,4
172737887a84939a,4
3b4ce4719ab97e3a,3
88f16c4118dceaf7,1
3bbddbe9985edc51,1
d7a4386000033e08,1
edd2b936158def83,4
2a2b7ef4ce381a16,1
aaad376414278b43,2
3cf451968c4286ec,1
7cf1a18d3ac8ba15,1
96a82a54346d67c5,1
8e4b0b1344dca0b3,1
cdfe51f29a7cb12f,2
f7c092699492d1da,1
a33463dbb334053e,1
246a1a08caffecd6,1
6a621a0f92393ae6,1
4ad0f01c3f2333a0,1
a4c2c1be63a91ac3,1
f2ed3080d97beb94,1
4bcffb0009b97f49,1
3707aa7aa5ed855b,1
a5bc339b6a004923,7
5e4af886f1c17f33,1
096778b4cce18946,4
082138c564a29cda,4
67f26cdc7e6e25f7,2
dffae8abcd398447,1
608d8d1e7bdcda38,2
25f60362106c82d8,2
3d180dfce7bf7268,2
c1205c1961e0e841,1
4f8fc4ad8b05a944,4
a57a1266d2667483,1
9987d15be3410c5c,1
a5969e980ed6c3be,7
742060097dc175c2,1
aae8199caee33317,1
587ae9304eca2463,4
c5c5abdd2882f92e,1
c4ef821b6821de14,2
abb696a411c17198,5
1f860d4de16bab32,8
48337294c1e34463,7
ba3009c0202fe1d6,1
e5ba53c52afd42d2,1
1cc547bd0a378521,3
c33d6380b267be6f,2
35950f165c78ed0f,1
b74c4b03249ae45b,10
c9d0c5828cccf8c8,5
6e56dbcb05de67cf,1
a57ed4f90462cd77,4
9e495845cb5541a7,1
d8ae4f52b6971231,1
2fd1d5005f0fa49a,1
b9bfd438fc148e05,1
d141c88a33aea6f2,1
ded6c570b89072ac,5
a6f51bc723108c8a,2
88a4e575afa8e651,5
ca2355cef103c846,1
ce2636b985f640f2,3
620a6c908f9966b7,9
e53a144747d45f18,2
69a3af878c219ce7,2
4dff53cc904c761b,1
5a30a32dc5141d44,1
0efdda4c552ab571,1
8403544934d7912d,15
8b7359f25170abc6,4
641cb9be426fbc40,1
e65abf5852a47415,2
699afbe67fc145bc,1
eeb67f5d8e1fae5a,1
1bf982270629011c,2
59b776c9cef72434,1
0432f8eda6abbe71,1
1c031b7c79763339,2
091f8b4793b83fd8,1
4a69c33cb15ee63e,6
0fdf1c45e7c97eb5,1
bbd64c4e20dd5814,2
069d4e8386faae2a,1
35e85b229aaac47c,2
f17c8a8c202e0dcf,1
5a4b35f6d94a8076,4
a42a832f6cbf6860,1
ab17a21b619fceea,2
43296f2a69774006,1
304e02950a55b4f8,5
502efb58a6914f75,1
8aa35f22771fa735,1
af096ffabbbcfdc8,1
01339637f0922e19,2
747fc93a7f21f4eb,1
9fe4886b67fb73ab,1
b1ec54eb153e9e88,3
9f25081bcb0a4c09,4
1cdac9691ee4cad7,2
54599d5a8663be8f,2
88b983301fb79edb,2
dff01246807fef54,1
affdcfb08e907d6d,1
457169a0948a264c,2
f2306e8b0f52011b,1
2f1032eacd462bd1,1
844887a307c8b1b9,5
68e754a122faaae2,1
a6477cf8a31ca89c,1
d5130f65da897730,1
f4d7b55871492b2e,2
e5cdd77778b9367f,2
68059f5614babf99,1
11731953e05be610,1
783fd3cbc669181c,1
ae16acb6bd63ea2f,1
ba36f76cc667add7,8
19ba409a3e751d08,2
522da6a23e984bd2,2
482330b98d491c79,1
5a7e775d395c10e0,1
4314ca49af42edd1,1
ac5d81dfc4642c07,1
b9f1245b401c6fee,1
1a5fc0e9d43a8c4b,7
0969daa4624a33fd,2
ae261ca66ffdbd2b,3
27b91777e162c1b7,1
a73e04f8b17e6bb3,2
8dec25c788097a42,9
04082ddeb0235557,1
44d6d8f9a70c186e,4
7e2fc49a2eb0d18e,2
ba488c56cd28e134,1
1152c73bee817b31,3
abff19d104134aa6,1
3371044ffb6f0f10,1
36e532f192c0c8c9,2
f28ba95f81747cfa,1
b707d19cd12b85e8,1
9f3a9f619a431323,1
eff435e0a61a9997,6
1d4eaa9b693f063a,2
b1bb88b5efd24bee,1
1a1b545bf05f1274,6
17694a79a55105d2,1
55b0f5e310e61771,4
956c864a6caf3b33,1
9914f7fe005aadc3,3
8aff4eae9ec42c2e,1
1f14fd8359f15097,1
cd51cfb2f25c246b,3
86af990dcaa68534,1
64e233f9c431e93b,1
1bfd1cba2ec82dbc,3
975a7fc4cd164cfd,1
8e7d1626b3edd92c,1
dbf8f69b67935db1,1
faed72015f4a9291,1
89def5409e98fdae,2
2452cb7c9aeb1b3c,4
3509600c47b103d4,1
2f362b14440fc1f1,11
6cde9065e0ce2895,2
79121e7509cfc45d,4
ec6ebf5e5724bf2c,1
cc68b01866910515,1
d7ad9dd8228b73fd,2
b53bd42a8b41a54e,1
32632d2f2ab35bb0,3
321e99b0b12e3181,3
5495ddc02b2b244d,1
e4a2f47de9f7c590,4
14b8e7a589052861,7
bc6c70cb0d140a62,2
39a30fb24c08a8e2,1
26244c86512b0f44,1
9a2cf9cd8235ab56,2
9958a19c1f93a057,1
48512af24a62af02,1
749362f2a5cec68f,2
8ec57a6feecbe37f,2
a78ce479354814ec,7
f73d985a97e127f9,2
0f82e960fc6ad7c4,1
a0996b0de51f9224,1
1e0ba72d980fb83a,1
34a3df09cda5659f,1
40e8a46f784bfe31,2
86eeea0be5b6c02b,1
f952b4fbc2d8248c,5
a36b8e67eb3fc039,2
1d2dd7eba688e0d3,2
7fff1e3fb68a748a,1
54585b2acbecc3dd,6
8554e0711c437d9a,4
7be96a890bbbcfc4,1
bb00176466b9b698,1
aeac0c77bc228703,1
3e62f1a209923556,2
7982c858fbd3e8d1,1
f67c4f6515679652,1
30849fb17192e022,1
0c5e9b4adc4a096a,2
8ae36b71b598fbc7,7
a06624c83b79186f,4
b9bc108e7bca18f1,2
75af0d56340d9601,1
e637bc7a5fdcc2fc,4
7f89228667b0b61e,1
aba3e3bb64c030a9,1
bb2cebc8e5f0beb7,2
c43ed5dd45eaff6f,1
10a51cb650cff63c,1
edbac66e32312ddd,2
27e0dd4f46bfb890,1
55c523a283c6ba50,1
534caaa7b9b4832e,1
c57131c7997bfdb7,1
3752716e5ce9001c,1
eab2d1df099c76f9,5
3f430fce6e9c1331,1
b74c467f94ae4e51,1
1b14532b8d47e653,1
56c856ccef49cece,8
6c7f9b4200956c0d,1
354fdbf1f2908f2a,4
6f47780083bb767f,1
b7864c4050501d7e,3
9da67f45244f9ba6,4
98c16b65fc107ae8,1
d92c171713457b0b,1
70d7f76c12368157,1
1e16cf96d70edc81,1
7ea6f0e58b8dcc85,2
989439f4c9fcb638,5
7a2250e9823bcc82,1
31539bc0d3d5a364,4
eaacf3441c6743ba,2
1982eea0c707aab8,1
aec3d7d8da374475,3
985092b8fc62cba3,1
47a4e677f7fa24f9,1
6c254ff4fe6a7833,2
33a009fcf021f0a6,1
944c8b308ebc51bd,4
20a37f0c31738860,3
dd9ec76546a723f4,1
730c17a799b163ca,1
c3b384286c36c760,1
d1d5c1a08411bc43,7
712f1e2dbbf64a1d,2
7418e66626d461bc,1
e8bce79b861c0ed1,1
1f23f2e501860337,3
10a967c079a512a8,1
73d42f7e48bcdf83,4
7e828d36a82baf10,5
0f23ac00671c5f49,1
f9eb73e1da7c367d,1
ecf15db0f2e57497,1
4413f53558518f25,1
55dd5562ff45c835,2
56d33230b8194b60,5
1e20b73f5173e259,7
c6049e33c1c309c5,1
c47a9937efc91a12,2
a091442e8aabcdf7,1
2100d379c9df0b84,1
e650e886329dbbc2,5
d5e17f7e7028d30b,1
3c223bf95cee5a82,1
2a6fefc43ccc59e0,3
c8b1eceb9a9c7847,1
2c482df14ce99b1d,1
6f300e59af497667,1
913d7b60e63fed73,1
0edc8df70c061879,1
85a9056e9bdb7b45,2
6cf6766d2ee0822f,1
d307644d975c81b2,1
5debd6afd5cb84d2,1
bd7f4f33c4cf9911,3
9dd0c3cb08413639,1
645f563d8acecfd2,2
74876f69061a9df7,2
8cd881ac7170666e,2
c0f696c039a3d5a1,4
e62cbd1abdce7384,1
b9fa6fa93a2dcc3e,1
1d2f41132f0c382b,5
215b5e31e2286577,4
f8de2149d5ef791a,6
adf48a5dde0e920d,1
fe41eb876b82e88d,2
9dd61213665ff059,3
d1320b6569637e1a,2
d5be0140ae15a035,1
fb2e53361691c7d0,1
f08b813af2122897,3
17e9d4d4a92e0863,3
d12c91eaeb3552ec,1
6efe9e21be6ad607,1
836ad31ad9e94b15,3
b3807fea1a31a95f,5
03072765d6f0c9a4,5
f21d1c567f0cca26,1
5a5eb90b853e3d33,1
e747dd11ab99d823,1
e429f99967e68ead,1
829f3198b00440dd,3
640fbaf7489bc23d,2
4801f4d789de977f,4
cf7449052882bd92,1
96657c77606be3cf,2
b9c735f331c29d5c,3
7e9d92c0b11a12b0,1
5928809da17e4b84,1
7691d8ad9fb3973f,4
9c90fba36413bbad,4
c90d312756192040,1
bb81677b4044de07,9
4fe27570cf5f7983,3
f17c010c7a68c6e5,3
d83d7360d041238c,4
60a03dfa15515fdb,1
d14c1f726087ddb8,6
924ae1ac339ff842,5
dfc61d4a325892f4,1
345624587db73b91,1
d87bc61489bcfbbe,1
6e8e84f5915d380e,1
7dbc3ebcfb2d8bbf,1
9b7f61fe05b7b916,1
56f8f756bcb7ee17,3
854146fd0f0e3abe,1
14695b34524f816d,1
c3e56039b2cfc050,3
f414a1050c64f503,1
7b82e138c022d700,2
73c7c6f67a257ffe,1
c458d1f4e9744b82,9
555221b5e425332d,1
0319a0500d9f91a1,1
0ccaf7e45fb502b7,1
224908d78af4513c,1
765a8bfa54508669,3
5026450ed6c37d7b,1
bf9e9c5b2358465d,10
ec06d5ef7007d8e3,4
9fd5b3eeb37f0bf5,1
03570dff69767aa3,1
3758452621ef7430,1
2db7d3df9780fcf2,1
1d03022f18c85e56,1
2e992f92a2127916,1
b6c88fe594cbba7f,2
456868bac4363bc7,1
e8823fc0ed44f2c4,2
7fe6041ed6626b75,3
ebe8039d190c510b,2
903330efc04b90f9,1
c06d6f8460531df8,1
4781b93874087394,2
e51a77404eb9c1e7,3
5857429576be99ec,3
6c8c7cdae7dcacda,11
b188df355d7b34e2,1
541550156fbb5ce3,2
e9673b11501682fd,2
994bda67851d2c94,2
a6c4a4de04944b96,1
a8b285436f1b3845,4
29a97202a891e798,2
5e9baba9d904eb77,6
5b655bf92151b8f7,1
6c4ae75609d14688,1
acec235208871a4a,1
83c660278f2b64e6,1
f53f4b6e47341e86,4
f7d04cc3bce36968,1
c1f5d101cb3454f6,2
0ca039d986a06397,1
fbaf31dbdee9bd72,1
6b70d1f1be6364ff,1
3369744b2f3ba8d1,2
94621bad425e98fd,2
8b9db53c96414247,2
c69c6302617082c7,1
d1b9fbd78174bd49,1
5eedb876ddb29cad,1
3da51089ea5fdd21,2
57b60e153db0c2aa,1
45366294cafbab31,1
c6f03b079047c25b,1
8446dd95562cf065,3
02fae924c3ab2879,1
64dbd636af16cd02,3
7eca88795d7a214c,1
cb537ada4db592be,1
d8f56f298fafe3b6,1
814e53283d24bc7e,3
d66fab6770172bc2,2
2ff30b715fec9052,1
0744b6c1c05a1918,1
16b018f8549dc471,2
df1d822a5de72e65,3
101c39624b8b9f39,5
7e7aa0bbcc4f19d4,1
ff353d628044e831,1
f78ebce90258f10d,2
f9bdb21e95a6f78d,1
b2df74c1081b597b,1
3bbe3054c868ea41,2
1bacbefc7ae65d5b,1
08103b59ffc2effd,1
2552d274b5a459cc,1
3558087d26c1a379,3
c38e75450f5f0bb1,3
e635501fabf9bbfa,1
637270265379fff9,1
40558ed4f1d18a1e,5
8af1b02a8de47f41,1
818b43ac1407b851,3
876c747a1c9660bf,1
a4a8618c1fdfff85,1
6ba0bb942c29bb8b,1
1dab7da4de20bc40,1
c080d0f0357b3f3b,7
b9ee5cd44cb2be0c,1
2b6ec4c5b7fd1738,2
56e2ee8e0d0c4f27,1
97e25cf07220bd18,1
f53c85ea014223f6,1
44c0b83fad9c105a,1
e7d65927277cbd97,1
4476a57c2dfc82dd,1
ebcffb430bb8050c,2
e9b087d477d13adb,1
f86a4a895d9d058f,1
1c53b3a939cf7984,1
f45b4dd467fd5edf,3
993fd64ed02871da,7
7b609075e92c170e,1
613718378d86a785,3
844f222e13d13d02,2
b03229105aa61bfb,1
b3b2e18429f51257,1
b0812b3ad9336854,1
77b3826e49398ea1,5
e32d0c3dda808d26,1
e55729f3fcbbc78e,1
f58669ead2b9049e,3
06c61c4f4bcf1a81,1
d61cb1192176d16b,1
23cac34bd8ca45c3,1
f0f7b05e0d361ead,1
2db3a2d004a8624c,1
70557c16e89f9bbe,1
7b1ff936bf6549bb,2
c1233664c75142b1,4
f6242c979314d92b,2
83eddb410c7d83de,5
6e8ca285fb6412c9,3
068efbd4b7d2c3b4,2
2dc6c524fb7a735c,1
86a1d9b36a1b2909,1
003fd12dd1cb2dd8,1
70f63ac8d37fbac5,2
aa3cf53f772f7565,9
448e517ddfb53113,1
acef466bad29205c,3
c0ebc315bcc82579,11
28d57c2cd8869121,1
9a18fbf37dbd5dbf,1
cc6d3c6e989c42fe,3
59cb4039f97aedfe,1
5baee3c5e52a8b71,3
c4649ae8c96fda19,1
d60ecd1b93ef85f0,19
9edfb6317b23d181,1
70efc3e0ae995ba4,1
21c28544d7b5d722,1
ff3ee721e638c00d,1
3bde82954a693f1a,2
a332c22821c9b04e,1
7c916fc4761da718,4
285f00313be8ce8e,2
c6c107e58e18ea7e,2
098c1359844f4d23,2
a551c4948cedf31e,1
cbf8153331703322,1
dd66cd60e348b1c1,1
740e90daea0b7c0f,1
f431694d5373e8e3,1
82b64bc8e97f2ed2,1
6b77469340af8b01,1
10e10a19177183d5,1
90e3b49b2f147723,2
9f23da7e683cd107,5
7757b310899efad4,2
615eacc3b3158e70,1
b26b6deabc962367,1
e6a8149eede0cca6,1
e635752fd326971b,1
89f7d0ecb6ea14a1,2
1c46457dab9074bc,1
e9f69ef16ba8c97b,1
e85d8b25f0a2fc41,2
6ee76a30cbec86d0,1
a4d6d25a5ab51491,1
1a2a50860b8bccb2,1
15a92a779f3ff4c4,2
b17656b031d77862,1
318ba88a3c64daa1,1
4fb370b7e7eac388,1
ef5ce7b626a8c8ca,1
01000670029c80df,2
2b02427e028a4eb3,1
24b3dde4588a7418,2
04ed7ebe7e8e9cbf,2
115a5d8f2224cd78,4
41550a96ede22998,1
cb2049b65b686af1,1
f2cd6002bb15f861,1
1836eb193adc2885,2
946d35c8b09aecbf,3
57f640414dd2b304,12
80b457d29e8cfa90,1
5d1408ba4038b252,3
47011b9f37eaab0e,1
94e227e0afb25693,2
a850e38c4c4bc4be,1
875e7be7e83332aa,2
29d6734aa3180e25,4
8ba6139d28513075,4
42079ef896a58b99,3
0c5569b09002974f,1
d74134121950b58e,6
3d85a09b6c0ad90d,3
62cc19331d54dcd8,1
a8b6688a94cb9005,5
0b533d1af58fcc72,1
8321fab8090b4795,2
31c15d8a7e792a7a,7
ce36d3ca97393e7f,4
f4184a233d7c0784,2
f1cd879719ad9047,12
f993cd956706ec0f,2
124058f6bf6d17c8,1
68d5a0be3aacef65,1
efabb2dbdb68cb3d,4
5ebdf3c306a78517,1
b460a73dc36f4783,9
f748897ab3cfa2fb,1
25f1f30454fc0870,1
4ff4672a6f1621e7,1
1772dfc9c9c55f04,1
e886ffeab6343418,1
6e847e2e8e4fa9c8,1
5e55dc71a2879dc2,1
2f9f1c2af093075c,2
dcc901d66bbf4853,6
a997aac2ffa0c772,2
6207c48d19ba7898,1
cb463a21ce3d583b,4
1fffad5d872d35c4,2
a02ae09c482f4cf9,1
f3e8ee95e70f9e56,1
17aaece541c6730a,1
22e7d624d7590f59,1
ec8d4cde9731c9da,1
74aa5cbe00e2c180,1
58b195c69c3ce3e0,2
132434b3710d1882,1
7e6281a2723d2a4c,5
95abb0c12130669b,3
a4c2ac9e941fe1b4,1
f3c1bb0927559b44,1
3044042ba5e27b1c,1
ff5eb96af02f5598,2
0e8c7d0c29b88517,2
50a03f79e5554498,1
7b4c0eae0e018cb8,1
529a64050c94a3a9,6
934ae4292d18149d,6
cce6284a9bd7140d,5
8e936c73b10131d6,14
29cf8cc58afcf89a,6
65e146a606d0dac5,1
5df03d1424fde71c,1
20b65951c8749850,3
e2c9085fccef3b1d,1
7bdbc36384fbd3c9,1
